nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Seventy-five+Years+in+California)+and+a:(Davis)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Boston, New York, Houghton Mifflin Company, 1924"	"http://suncat.csun.edu/record=b1509173~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"San Marino, Calif., Huntington library, 1944"	"http://suncat.csun.edu/record=b1553179~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Adventures+of+the+Negro+Cowboys)+and+a:(Durham)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
1979	"http://suncat.csun.edu/record=b1374149~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Romola)+and+a:(Eliot)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Encyclopedia+of+the+Opera)+and+a:(Ewen)
nopub	nolink	nomatch
		
138 p. maps ; 28 cm	"http://suncat.csun.edu/record=b1419045~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Stories+California+Indians+Told)+and+a:(Fisher)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(A+Century+of+Struggle+The+Woman's+Rights+Movement+in+the+United+States)+and+a:(Flexner)
nopub	nolink	nomatch
		
"New York, International Publishers [1973"	"http://suncat.csun.edu/record=b1162228~S9"" id=""recordnum""></a></div>"	nomatch
		
"[Berkeley, Calif., <font color=RED><strong>Far</strong></font> <font color=RED><strong>West</strong></font> Laboratory <font color=RED><strong>for</strong></font> Educational Research and Development, 1968?"	"http://suncat.csun.edu/record=b1029524~S9"" id=""recordnum""></a></div>"	nomatch
		
"Chicago, Ill. : A.C. McClurg &amp; Co., 1909"	"http://suncat.csun.edu/record=b2360971~S9"" id=""recordnum""></a></div>"	nomatch
		
"[New York, 1974"	"http://suncat.csun.edu/record=b1190924~S9"" id=""recordnum""></a></div>"	nomatch
		
"San Marino, Calif.: Huntington Library, 1961"	"http://suncat.csun.edu/record=b1130122~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"New York, N.Y. (320 E. 43rd St., New York 10017) : Ford Foundation, 1981"	"http://suncat.csun.edu/record=b1395479~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Our+American+Sisters+Women+in+American+Life+and+Thought)+and+a:(Friedman)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Windows+in+an+Old+Adobe)+and+a:(Garner)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Windows+in+an+Old+Adobe)+and+a:(Garner)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"xi, 562 p. : ill. ; 25 cm"	"http://suncat.csun.edu/record=b1201325~S9"" id=""recordnum""></a></div>"	nomatch
		
"[Carson : <font color=RED><strong>California</strong></font> <font color=RED><strong>State</strong></font> <font color=RED><strong>University</strong></font>, Dominguez Hills, 1981]"	"http://suncat.csun.edu/record=b1402115~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"New York, Crowell [1966"	"http://suncat.csun.edu/record=b1349878~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Chicago : Woman's Temperance Publishing Association, [c1898"	"http://suncat.csun.edu/record=b1521080~S9"" id=""recordnum""></a></div>"	nomatch
		
[Los Angeles] Cultural Assets Press [1972	"http://suncat.csun.edu/record=b1134304~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(My+Seventy+Years+in+California,+1857-1927)+and+a:(Graves)"
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"[<font color=RED><strong>California</strong></font>?] : <font color=RED><strong>Watson</strong></font> Land Co., 1987"	"http://suncat.csun.edu/record=b1499930~S9"" id=""recordnum""></a></div>"	nomatch
		
"Itasca, Ill., F. E. Peacock Publishers [1973"	"http://suncat.csun.edu/record=b1151290~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Black+Rage)+and+a:(Grier)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(1000+California+Place+Names)+and+a:(Gudde)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Bound+for+Glory)+and+a:(Guthrie)
nopub	nolink	nomatch
		
"Los Angeles, <font color=RED><strong>Historical</strong></font> <font color=RED><strong>Society</strong></font>  <font color=RED><strong>Southern</strong></font> <font color=RED><strong>California</strong></font>, 1958"	"http://suncat.csun.edu/record=b1294096~S9"" id=""recordnum""></a></div>"	nomatch
		
"[Glendale, Calif.] : La Siesta Press, 1968"	"http://suncat.csun.edu/record=b1511804~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York, Crowell [1974"	"http://suncat.csun.edu/record=b1185344~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Uprooted)+and+a:(Handlin)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Race+and+Nationality+in+American+Life)+and+a:(Handlin)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Harvard+Guide+to+American+History)+and+a:(Handlin)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(California+Government)+and+a:(Hardy)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Strangers+in+the+Land)+and+a:(Higham)
		
"Berkeley, Calif. : Friends  the Bancroft Library, University  <font color=RED><strong>California</strong></font> at Berkeley, 1988"	"http://suncat.csun.edu/record=b2361103~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"<font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font>, Calif. : Historical Society of Southern California, 2002"	"http://suncat.csun.edu/record=b2361378~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Woman's+Life+in+Colonial+Days)+and+a:(Holliday)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(A+Guide+for+Readers)+and+a:(*)
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Politics+and+Government+in+California)+and+a:(Hyink)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"[Sacramento, Calif.] : Senate  <font color=RED><strong>the</strong></font> State  <font color=RED><strong>California</strong></font>, 1950 (1982 printing"	"http://suncat.csun.edu/record=b1678040~S9"" id=""recordnum""></a></div>"	nomatch
		
"[Sacramento, Calif.] : Senate  <font color=RED><strong>the</strong></font> State  <font color=RED><strong>California</strong></font>, 1950 (1982 printing"	"http://suncat.csun.edu/record=b1678040~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"New York, W. Morrow, 1968"	"http://suncat.csun.edu/record=b1058246~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"[Los Angeles, W. Ritchie] 1972"	"http://suncat.csun.edu/record=b1150632~S9"" id=""recordnum""></a></div>"	nomatch
		
"Fullerton, Calif. : Muckenthaler Cultural Center, c1976"	"http://suncat.csun.edu/record=b1298035~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"San Francisco, Sierra Club [1967"	"http://suncat.csun.edu/record=b1084604~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(A+Short+History+of+Women)+and+a:(Langdon-Davies)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(A+Guidebook+to+the+San+Gabriel+Mountains+of+California)+and+a:(Leadabrand)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Los+Angeles+Structure+of+a+City)+and+a:(*)
		
"New York, Funk &amp; Wagnalls [1968"	"http://suncat.csun.edu/record=b1119972~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
23 pictures : b&amp;w; ; 22 x 18 cm	"http://suncat.csun.edu/record=b1770949~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomat
